Name,Space addr,Space
Rte_COMCbkTOut_S_CRC_BMS_CoolantInletOutletTmp_BMS_CoolantInletOutletTmp_PT_Can_Network_2_CAN_Rx,0x800a8862,
Rte_COMCbkTOut_S_CRC_BMS_CurMeas_BMS_CurMeas_PT_Can_Network_2_CAN_Rx,0x800a888c,
Rte_COMCbkTOut_S_CRC_BMS_Error_BMS_Error_PT_Can_Network_2_CAN_Rx,0x800a88b6,
Rte_COMCbkTOut_S_CRC_BMS_HVMeas_BMS_HVMeas_PT_Can_Network_2_CAN_Rx,0x800a88e0,
Rte_COMCbkTOut_S_CRC_BMS_HistData_BMS_HistData_PT_Can_Network_2_CAN_Rx,0x800a890a,
Rte_COMCbkTOut_S_CRC_BMS_Insulation_BMS_Insulation_PT_Can_Network_2_CAN_Rx,0x800a8934,
Rte_COMCbkTOut_S_CRC_BMS_PowerCont_BMS_PowerCont_PT_Can_Network_2_CAN_Rx,0x800a895e,
Rte_COMCbkTOut_S_CRC_BMS_RelayStatus_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx,0x800a8988,
Rte_COMCbkTOut_S_CRC_BMS_Sts_BMS_Sts_PT_Can_Network_2_CAN_Rx,0x800a89b2,
Rte_COMCbkTOut_S_CRC_BMS_VCU_THMReq_BMS_VCU_THMReq_PT_Can_Network_2_CAN_Rx,0x800a89dc,
Rte_COMCbkTOut_S_CRC_BMS_VolMeas_BMS_VolMeas_PT_Can_Network_2_CAN_Rx,0x800a8a06,
Rte_COMCbkTOut_S_CRC_CLAMP_STAT_CLAMP_STAT_BCAN_Can_Network_3_CAN_Rx,0x800a8a30,
Rte_COMCbkTOut_S_CRC_SFA_SteerWheel_Info_SFA_SteerWheel_Info_CHS1_Can_Network_1_CAN_Rx,0x800a8a5a,
Rte_COMCbkTOut_S_CRC_SFA_SteerWheel_Info_SFA_SteerWheel_Info_CHS2_Can_Network_4_CAN_Rx,0x800a8a84,
Rte_COMCbkTOut_S_CRC_ST_GWS_ST_GWS_BCAN_Can_Network_3_CAN_Rx,0x800a8aae,
Rte_COMCbkTOut_S_CompSpd_Est_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8ad8,
Rte_COMCbkTOut_S_Comp_HvInterlock_Stat_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8b02,
Rte_COMCbkTOut_S_Comp_Oprtn_Stat_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8b2c,
Rte_COMCbkTOut_S_Crash_ST_Inv_Operation_FB_PT_Can_Network_2_CAN_Rx,0x800a8b56,
Rte_COMCbkTOut_S_DCDC_CoolPwrDemand_DCDC_VCU_Temperature_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8b80,
Rte_COMCbkTOut_S_DCDC_EnableDCDCFbk_DCDC_VCU_Req_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8baa,
Rte_COMCbkTOut_S_DCDC_FlowRateReq_DCDC_VCU_Temperature_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8bd4,
Rte_COMCbkTOut_S_DCDC_HvIntlkStatus_DCDC_01_100ms_PT_Can_Network_2_CAN_Rx,0x800a8bfe,
Rte_COMCbkTOut_S_DCDC_InternalTempA_DCDC_VCU_Temperature_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8c28,
Rte_COMCbkTOut_S_DCDC_InternalTempB_DCDC_VCU_Temperature_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8c52,
Rte_COMCbkTOut_S_DCDC_InternalTempC_DCDC_VCU_Temperature_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8c7c,
Rte_COMCbkTOut_S_DCDC_MaxCurrentOut_DCDC_VCU_Req_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8ca6,
Rte_COMCbkTOut_S_DCDC_MeasInCurrent_DCDC_VCU_Measure_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8cd0,
Rte_COMCbkTOut_S_DCDC_MeasInVltg_DCDC_VCU_Measure_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8cfa,
Rte_COMCbkTOut_S_DCDC_MeasOutCurr_DCDC_VCU_Measure_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8d24,
Rte_COMCbkTOut_S_DCDC_MeasVs_DCDC_VCU_Measure_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8d4e,
Rte_COMCbkTOut_S_DCDC_OutCurrReqFbk_DCDC_VCU_Req_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8d78,
Rte_COMCbkTOut_S_DCDC_OutVltgReqFbk_DCDC_VCU_Req_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8da2,
Rte_COMCbkTOut_S_DCDC_Status_DCDC_VCU_Req_Fbk_PT_Can_Network_2_CAN_Rx,0x800a8dcc,
Rte_COMCbkTOut_S_DCDC_SysOpSta_DCDC_01_100ms_PT_Can_Network_2_CAN_Rx,0x800a8df6,
Rte_COMCbkTOut_S_EAC_Flt_CurrLmt_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8e20,
Rte_COMCbkTOut_S_EAC_Flt_HVVoltRange_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8e4a,
Rte_COMCbkTOut_S_EAC_Flt_ImotPlaus_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8e74,
Rte_COMCbkTOut_S_EAC_Flt_InvrtPwrSup_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8e9e,
Rte_COMCbkTOut_S_EAC_Flt_NoLoad_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8ec8,
Rte_COMCbkTOut_S_EAC_Flt_SensErr_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8ef2,
Rte_COMCbkTOut_S_EAC_Flt_ShrtCurr_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8f1c,
Rte_COMCbkTOut_S_EAC_Flt_Stall_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8f46,
Rte_COMCbkTOut_S_EAC_Flt_TempExcess_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8f70,
Rte_COMCbkTOut_S_EAC_HV_InputCurr_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8f9a,
Rte_COMCbkTOut_S_EAC_HV_Volt_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8fc4,
Rte_COMCbkTOut_S_EAC_InvrtPhaseCurr_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a8fee,
Rte_COMCbkTOut_S_EAC_InvrtTemp_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a9018,
Rte_COMCbkTOut_S_EAC_RsErr_EAC_Status_LinPhysicalChannel_LIN_Rx,0x800a9042,
Rte_COMCbkTOut_S_EBCM_BrkPedlSts_EBCM_STATUS_CHS1_Can_Network_1_CAN_Rx,0x800a906c,
Rte_COMCbkTOut_S_EBCM_BrkPedlSts_EBCM_STATUS_CHS2_Can_Network_4_CAN_Rx,0x800a9096,
Rte_COMCbkTOut_S_EPBFault_EBCM_STATUS_CHS1_Can_Network_1_CAN_Rx,0x800a90c0,
Rte_COMCbkTOut_S_EPBFault_EBCM_STATUS_CHS2_Can_Network_4_CAN_Rx,0x800a90ea,
Rte_COMCbkTOut_S_EPBStatus_EBCM_STATUS_CHS1_Can_Network_1_CAN_Rx,0x800a9114,
Rte_COMCbkTOut_S_EPBStatus_EBCM_STATUS_CHS2_Can_Network_4_CAN_Rx,0x800a913e,
Rte_COMCbkTOut_S_ERR_ST_BLK_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx,0x800a9168,
Rte_COMCbkTOut_S_ERR_ST_BLK_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx,0x800a9192,
Rte_COMCbkTOut_S_ERR_ST_BLK_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx,0x800a91bc,
Rte_COMCbkTOut_S_ERR_ST_DRYR_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx,0x800a91e6,
Rte_COMCbkTOut_S_ERR_ST_DRYR_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx,0x800a9210,
Rte_COMCbkTOut_S_ERR_ST_DRYR_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx,0x800a923a,
Rte_COMCbkTOut_S_ERR_ST_ERR_EL_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx,0x800a9264,
Rte_COMCbkTOut_S_ERR_ST_ERR_EL_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx,0x800a928e,
Rte_COMCbkTOut_S_ERR_ST_ERR_EL_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx,0x800a92b8,
Rte_COMCbkTOut_S_ERR_ST_OCU_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx,0x800a92e2,
Rte_COMCbkTOut_S_ERR_ST_OCU_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx,0x800a930c,
Rte_COMCbkTOut_S_ERR_ST_OCU_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx,0x800a9336,
Rte_COMCbkTOut_S_ERR_ST_OTMP_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx,0x800a9360,
Rte_COMCbkTOut_S_ERR_ST_OTMP_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx,0x800a938a,
Rte_COMCbkTOut_S_ERR_ST_OTMP_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx,0x800a93b4,
Rte_COMCbkTOut_S_ERR_ST_U_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx,0x800a93de,
Rte_COMCbkTOut_S_ERR_ST_U_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx,0x800a9408,
Rte_COMCbkTOut_S_ERR_ST_U_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx,0x800a9432,
Rte_COMCbkTOut_S_FZU_ChargingStopReq_FZU_ChargingControl_BCAN_Can_Network_3_CAN_Rx,0x800a945c,
Rte_COMCbkTOut_S_Height_FL_ASU_St_Output_CHS1_Can_Network_1_CAN_Rx,0x800a9486,
Rte_COMCbkTOut_S_Height_FR_ASU_St_Output_CHS1_Can_Network_1_CAN_Rx,0x800a94b0,
Rte_COMCbkTOut_S_Height_RL_ASU_St_Output_CHS1_Can_Network_1_CAN_Rx,0x800a94da,
Rte_COMCbkTOut_S_Height_RR_ASU_St_Output_CHS1_Can_Network_1_CAN_Rx,0x800a9504,
Rte_COMCbkTOut_S_Height_Status_ASU_St_Output_CHS1_Can_Network_1_CAN_Rx,0x800a952e,
Rte_COMCbkTOut_S_HillholderFault_EBCM_STATUS_CHS1_Can_Network_1_CAN_Rx,0x800a9558,
Rte_COMCbkTOut_S_HillholderFault_EBCM_STATUS_CHS2_Can_Network_4_CAN_Rx,0x800a9582,
Rte_COMCbkTOut_S_HillholderStatus_EBCM_STATUS_CHS1_Can_Network_1_CAN_Rx,0x800a95ac,
Rte_COMCbkTOut_S_HillholderStatus_EBCM_STATUS_CHS2_Can_Network_4_CAN_Rx,0x800a95d6,
Rte_COMCbkTOut_S_IBS_Actual_Current_IBS_PWT_Info_BCAN_Can_Network_3_CAN_Rx,0x800a9600,
Rte_COMCbkTOut_S_IBS_Actual_Temp_IBS_PWT_Info_BCAN_Can_Network_3_CAN_Rx,0x800a962a,
Rte_COMCbkTOut_S_IBS_Actual_Voltage_IBS_PWT_Info_BCAN_Can_Network_3_CAN_Rx,0x800a9654,
Rte_COMCbkTOut_S_IBS_Current_SOC_IBS_PWT_Info_BCAN_Can_Network_3_CAN_Rx,0x800a967e,
Rte_COMCbkTOut_S_I_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx,0x800a96a8,
Rte_COMCbkTOut_S_I_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx,0x800a96d2,
Rte_COMCbkTOut_S_I_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx,0x800a96fc,
Rte_COMCbkTOut_S_Inv_ActDampingEnabled_ST_Inv_Operation_FB_PT_Can_Network_2_CAN_Rx,0x800a9726,
Rte_COMCbkTOut_S_Inv_ActDischargeSelfTest_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9750,
Rte_COMCbkTOut_S_Inv_ActDischarge_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a977a,
Rte_COMCbkTOut_S_Inv_ActDischarge_ST_Inv_Operation_FB_PT_Can_Network_2_CAN_Rx,0x800a97a4,
Rte_COMCbkTOut_S_Inv_BLCommitHash_Inv_VersionInfo_DBG_PT_Can_Network_2_CAN_Rx,0x800a97ce,
Rte_COMCbkTOut_S_Inv_BLVersionMajor_Inv_VersionInfo_DBG_PT_Can_Network_2_CAN_Rx,0x800a97f8,
Rte_COMCbkTOut_S_Inv_BLVersionMinor_Inv_VersionInfo_DBG_PT_Can_Network_2_CAN_Rx,0x800a9822,
Rte_COMCbkTOut_S_Inv_BLVersionPatch_Inv_VersionInfo_DBG_PT_Can_Network_2_CAN_Rx,0x800a984c,
Rte_COMCbkTOut_S_Inv_BackupPwrSply_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9876,
Rte_COMCbkTOut_S_Inv_CANTimeout_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a98a0,
Rte_COMCbkTOut_S_Inv_CoolantInletPress_Inv_ThermalSystem_FB_PT_Can_Network_2_CAN_Rx,0x800a98ca,
Rte_COMCbkTOut_S_Inv_CoolantInletTemp_Inv_ThermalSystem_FB_PT_Can_Network_2_CAN_Rx,0x800a98f4,
Rte_COMCbkTOut_S_Inv_CoolantUndOvrTemp_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a991e,
Rte_COMCbkTOut_S_Inv_CrashEvent_ST_Inv_Operation_FB_PT_Can_Network_2_CAN_Rx,0x800a9948,
Rte_COMCbkTOut_S_Inv_CtrlBoardTemp_Inv_ThermalSystem_FB_PT_Can_Network_2_CAN_Rx,0x800a9972,
Rte_COMCbkTOut_S_Inv_DBCVersionMajor_Inv_VersionInfo_DBG_PT_Can_Network_2_CAN_Rx,0x800a999c,
Rte_COMCbkTOut_S_Inv_DBCVersionMinor_Inv_VersionInfo_DBG_PT_Can_Network_2_CAN_Rx,0x800a99c6,
Rte_COMCbkTOut_S_Inv_DBCVersionPatch_Inv_VersionInfo_DBG_PT_Can_Network_2_CAN_Rx,0x800a99f0,
Rte_COMCbkTOut_S_Inv_DCCurrentMeas_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9a1a,
Rte_COMCbkTOut_S_Inv_DCCurrentOffsetCal_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9a44,
Rte_COMCbkTOut_S_Inv_DCCurrentSensor_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9a6e,
Rte_COMCbkTOut_S_Inv_DCCurrent_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800a9a98,
Rte_COMCbkTOut_S_Inv_DCOvrCurr_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9ac2,
Rte_COMCbkTOut_S_Inv_DCOvrVolt_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9aec,
Rte_COMCbkTOut_S_Inv_DCUndVolt_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9b16,
Rte_COMCbkTOut_S_Inv_DCVoltHW_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9b40,
Rte_COMCbkTOut_S_Inv_DCVoltMeas_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800a9b6a,
Rte_COMCbkTOut_S_Inv_DCVoltage_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800a9b94,
Rte_COMCbkTOut_S_Inv_Debug10_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9bbe,
Rte_COMCbkTOut_S_Inv_Debug11_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9be8,
Rte_COMCbkTOut_S_Inv_Debug12_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9c12,
Rte_COMCbkTOut_S_Inv_Debug13_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9c3c,
Rte_COMCbkTOut_S_Inv_Debug14_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9c66,
Rte_COMCbkTOut_S_Inv_Debug15_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9c90,
Rte_COMCbkTOut_S_Inv_Debug16_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9cba,
Rte_COMCbkTOut_S_Inv_Debug17_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9ce4,
Rte_COMCbkTOut_S_Inv_Debug18_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9d0e,
Rte_COMCbkTOut_S_Inv_Debug19_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9d38,
Rte_COMCbkTOut_S_Inv_Debug1_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9d62,
Rte_COMCbkTOut_S_Inv_Debug20_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9d8c,
Rte_COMCbkTOut_S_Inv_Debug21_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9db6,
Rte_COMCbkTOut_S_Inv_Debug22_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9de0,
Rte_COMCbkTOut_S_Inv_Debug23_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9e0a,
Rte_COMCbkTOut_S_Inv_Debug24_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9e34,
Rte_COMCbkTOut_S_Inv_Debug25_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9e5e,
Rte_COMCbkTOut_S_Inv_Debug26_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9e88,
Rte_COMCbkTOut_S_Inv_Debug27_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9eb2,
Rte_COMCbkTOut_S_Inv_Debug28_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9edc,
Rte_COMCbkTOut_S_Inv_Debug29_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9f06,
Rte_COMCbkTOut_S_Inv_Debug2_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9f30,
Rte_COMCbkTOut_S_Inv_Debug30_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9f5a,
Rte_COMCbkTOut_S_Inv_Debug31_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9f84,
Rte_COMCbkTOut_S_Inv_Debug32_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9fae,
Rte_COMCbkTOut_S_Inv_Debug33_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800a9fd8,
Rte_COMCbkTOut_S_Inv_Debug34_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa002,
Rte_COMCbkTOut_S_Inv_Debug35_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa02c,
Rte_COMCbkTOut_S_Inv_Debug36_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa056,
Rte_COMCbkTOut_S_Inv_Debug37_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa080,
Rte_COMCbkTOut_S_Inv_Debug38_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa0aa,
Rte_COMCbkTOut_S_Inv_Debug39_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa0d4,
Rte_COMCbkTOut_S_Inv_Debug3_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa0fe,
Rte_COMCbkTOut_S_Inv_Debug40_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa128,
Rte_COMCbkTOut_S_Inv_Debug41_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa152,
Rte_COMCbkTOut_S_Inv_Debug42_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa17c,
Rte_COMCbkTOut_S_Inv_Debug43_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa1a6,
Rte_COMCbkTOut_S_Inv_Debug44_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa1d0,
Rte_COMCbkTOut_S_Inv_Debug45_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa1fa,
Rte_COMCbkTOut_S_Inv_Debug46_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa224,
Rte_COMCbkTOut_S_Inv_Debug47_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa24e,
Rte_COMCbkTOut_S_Inv_Debug48_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa278,
Rte_COMCbkTOut_S_Inv_Debug49_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa2a2,
Rte_COMCbkTOut_S_Inv_Debug4_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa2cc,
Rte_COMCbkTOut_S_Inv_Debug50_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa2f6,
Rte_COMCbkTOut_S_Inv_Debug51_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa320,
Rte_COMCbkTOut_S_Inv_Debug52_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa34a,
Rte_COMCbkTOut_S_Inv_Debug53_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa374,
Rte_COMCbkTOut_S_Inv_Debug54_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa39e,
Rte_COMCbkTOut_S_Inv_Debug55_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa3c8,
Rte_COMCbkTOut_S_Inv_Debug56_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa3f2,
Rte_COMCbkTOut_S_Inv_Debug57_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa41c,
Rte_COMCbkTOut_S_Inv_Debug58_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa446,
Rte_COMCbkTOut_S_Inv_Debug59_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa470,
Rte_COMCbkTOut_S_Inv_Debug5_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa49a,
Rte_COMCbkTOut_S_Inv_Debug60_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa4c4,
Rte_COMCbkTOut_S_Inv_Debug61_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa4ee,
Rte_COMCbkTOut_S_Inv_Debug62_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa518,
Rte_COMCbkTOut_S_Inv_Debug63_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa542,
Rte_COMCbkTOut_S_Inv_Debug64_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa56c,
Rte_COMCbkTOut_S_Inv_Debug6_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa596,
Rte_COMCbkTOut_S_Inv_Debug7_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa5c0,
Rte_COMCbkTOut_S_Inv_Debug8_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa5ea,
Rte_COMCbkTOut_S_Inv_Debug9_ERR_Inv_DebugFlags_PT_Can_Network_2_CAN_Rx,0x800aa614,
Rte_COMCbkTOut_S_Inv_DirectionLockout_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa63e,
Rte_COMCbkTOut_S_Inv_Direction_ST_Inv_Operation_FB_PT_Can_Network_2_CAN_Rx,0x800aa668,
Rte_COMCbkTOut_S_Inv_DriveMode_ST_Inv_Operation_FB_PT_Can_Network_2_CAN_Rx,0x800aa692,
Rte_COMCbkTOut_S_Inv_ECUUndOvrTemp_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa6bc,
Rte_COMCbkTOut_S_Inv_EEPROM_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa6e6,
Rte_COMCbkTOut_S_Inv_EMCtrlSaturation_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa710,
Rte_COMCbkTOut_S_Inv_EmACCurMeasHW_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa73a,
Rte_COMCbkTOut_S_Inv_EmACCurMeas_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa764,
Rte_COMCbkTOut_S_Inv_EmACCurOffsetCal_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa78e,
Rte_COMCbkTOut_S_Inv_EmACtrlAlgTiming_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa7b8,
Rte_COMCbkTOut_S_Inv_EmACurrentId_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa7e2,
Rte_COMCbkTOut_S_Inv_EmACurrentId_cmd_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa80c,
Rte_COMCbkTOut_S_Inv_EmACurrentIq_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa836,
Rte_COMCbkTOut_S_Inv_EmACurrentIq_cmd_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa860,
Rte_COMCbkTOut_S_Inv_EmACurrentPhU_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa88a,
Rte_COMCbkTOut_S_Inv_EmACurrentPhV_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa8b4,
Rte_COMCbkTOut_S_Inv_EmACurrentPhW_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa8de,
Rte_COMCbkTOut_S_Inv_EmAModulIndex_Inv_EmA_FB_PT_Can_Network_2_CAN_Rx,0x800aa908,
Rte_COMCbkTOut_S_Inv_EmAOvrSpeed_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa932,
Rte_COMCbkTOut_S_Inv_EmAPWMFeedback_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa95c,
Rte_COMCbkTOut_S_Inv_EmAPhLeakage_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa986,
Rte_COMCbkTOut_S_Inv_EmAPhUOvrCurr_ERR_Inv_ErrorFlags_PT_Can_Network_2_CAN_Rx,0x800aa9b0,
